CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
05.918.309/0001-89;2010-12-31;1;PIPA CIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS;019518;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido do Período;0.0000000000;S
05.918.309/0001-89;2010-12-31;1;PIPA CIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS;019518;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido do Período;0.0000000000;S
05.918.309/0001-89;2010-12-31;1;PIPA CIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS;019518;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
05.918.309/0001-89;2010-12-31;1;PIPA CIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS;019518;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
05.918.309/0001-89;2010-12-31;1;PIPA CIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS;019518;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente do Período;0.0000000000;S
05.918.309/0001-89;2010-12-31;1;PIPA CIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS;019518;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente do Período;0.0000000000;S
06.018.000/0001-03;2010-12-31;2;FIBRA CIA SECURITIZADORA CRED IMOB;019542;DF Individual - Demonstração de Resultado Abrangente;REAL;UNIDADE;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido do Período;0.0000000000;S
06.018.000/0001-03;2010-12-31;2;FIBRA CIA SECURITIZADORA CRED IMOB;019542;DF Individual - Demonstração de Resultado Abrangente;REAL;UNIDADE;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido do Período;0.0000000000;S
06.018.000/0001-03;2010-12-31;2;FIBRA CIA SECURITIZADORA CRED IMOB;019542;DF Individual - Demonstração de Resultado Abrangente;REAL;UNIDADE;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
06.018.000/0001-03;2010-12-31;2;FIBRA CIA SECURITIZADORA CRED IMOB;019542;DF Individual - Demonstração de Resultado Abrangente;REAL;UNIDADE;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
06.018.000/0001-03;2010-12-31;2;FIBRA CIA SECURITIZADORA CRED IMOB;019542;DF Individual - Demonstração de Resultado Abrangente;REAL;UNIDADE;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente do Período;0.0000000000;S
06.018.000/0001-03;2010-12-31;2;FIBRA CIA SECURITIZADORA CRED IMOB;019542;DF Individual - Demonstração de Resultado Abrangente;REAL;UNIDADE;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente do Período;0.0000000000;S
06.027.566/0001-93;2010-12-31;2;UNIVER CIDADE TRUST DE RECEBIVEIS SA;019585;DF Individual - Demonstração de Resultado Abrangente;REAL;UNIDADE;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido do Período;0.0000000000;S
06.027.566/0001-93;2010-12-31;2;UNIVER CIDADE TRUST DE RECEBIVEIS SA;019585;DF Individual - Demonstração de Resultado Abrangente;REAL;UNIDADE;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido do Período;0.0000000000;S
06.027.566/0001-93;2010-12-31;2;UNIVER CIDADE TRUST DE RECEBIVEIS SA;019585;DF Individual - Demonstração de Resultado Abrangente;REAL;UNIDADE;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
06.027.566/0001-93;2010-12-31;2;UNIVER CIDADE TRUST DE RECEBIVEIS SA;019585;DF Individual - Demonstração de Resultado Abrangente;REAL;UNIDADE;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
06.027.566/0001-93;2010-12-31;2;UNIVER CIDADE TRUST DE RECEBIVEIS SA;019585;DF Individual - Demonstração de Resultado Abrangente;REAL;UNIDADE;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente do Período;0.0000000000;S
06.027.566/0001-93;2010-12-31;2;UNIVER CIDADE TRUST DE RECEBIVEIS SA;019585;DF Individual - Demonstração de Resultado Abrangente;REAL;UNIDADE;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente do Período;0.0000000000;S
06.033.448/0001-98;2010-12-31;1;TESLA COMPANHIA SECURITIZADORA DE CRÉDITOS;019526;DF Individual - Demonstração de Resultado Abrangente;REAL;UNIDADE;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido do Período;-1953273.0000000000;S
06.033.448/0001-98;2010-12-31;1;TESLA COMPANHIA SECURITIZADORA DE CRÉDITOS;019526;DF Individual - Demonstração de Resultado Abrangente;REAL;UNIDADE;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido do Período;-241450.0000000000;S
06.033.448/0001-98;2010-12-31;1;TESLA COMPANHIA SECURITIZADORA DE CRÉDITOS;019526;DF Individual - Demonstração de Resultado Abrangente;REAL;UNIDADE;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
06.033.448/0001-98;2010-12-31;1;TESLA COMPANHIA SECURITIZADORA DE CRÉDITOS;019526;DF Individual - Demonstração de Resultado Abrangente;REAL;UNIDADE;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
06.033.448/0001-98;2010-12-31;1;TESLA COMPANHIA SECURITIZADORA DE CRÉDITOS;019526;DF Individual - Demonstração de Resultado Abrangente;REAL;UNIDADE;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente do Período;-1953273.0000000000;S
06.033.448/0001-98;2010-12-31;1;TESLA COMPANHIA SECURITIZADORA DE CRÉDITOS;019526;DF Individual - Demonstração de Resultado Abrangente;REAL;UNIDADE;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente do Período;-241450.0000000000;S
06.082.980/0001-03;2010-12-31;3;ALIANSCE SHOPPING CENTERS S.A.;021300;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido do Período;47715.0000000000;S
06.082.980/0001-03;2010-12-31;3;ALIANSCE SHOPPING CENTERS S.A.;021300;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido do Período;54565.0000000000;S
06.082.980/0001-03;2010-12-31;3;ALIANSCE SHOPPING CENTERS S.A.;021300;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;-14831.0000000000;S
06.082.980/0001-03;2010-12-31;3;ALIANSCE SHOPPING CENTERS S.A.;021300;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;128908.0000000000;S
06.082.980/0001-03;2010-12-31;3;ALIANSCE SHOPPING CENTERS S.A.;021300;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.01;Variação bruta no valor justo de ativos financeiros disponíveis para a venda;4958.0000000000;N
06.082.980/0001-03;2010-12-31;3;ALIANSCE SHOPPING CENTERS S.A.;021300;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.01;Variação bruta no valor justo de ativos financeiros disponíveis para a venda;195316.0000000000;N
06.082.980/0001-03;2010-12-31;3;ALIANSCE SHOPPING CENTERS S.A.;021300;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.02;Ajuste a valor justo de ativos financeiros disponíveis para a venda transferido para resultado;-27984.0000000000;N
06.082.980/0001-03;2010-12-31;3;ALIANSCE SHOPPING CENTERS S.A.;021300;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.02;Ajuste a valor justo de ativos financeiros disponíveis para a venda transferido para resultado;0.0000000000;N
06.082.980/0001-03;2010-12-31;3;ALIANSCE SHOPPING CENTERS S.A.;021300;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.03;Imposto de renda e contribuição social sobre outros resultados abrangentes;8195.0000000000;N
06.082.980/0001-03;2010-12-31;3;ALIANSCE SHOPPING CENTERS S.A.;021300;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.03;Imposto de renda e contribuição social sobre outros resultados abrangentes;-66408.0000000000;N
06.082.980/0001-03;2010-12-31;3;ALIANSCE SHOPPING CENTERS S.A.;021300;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente do Período;32884.0000000000;S
06.082.980/0001-03;2010-12-31;3;ALIANSCE SHOPPING CENTERS S.A.;021300;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente do Período;183473.0000000000;S
06.137.677/0001-52;2010-12-31;2;BRPR 56 SECURITIZADORA CRED IMOB S.A.;019984;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido do Período;0.0000000000;S
06.137.677/0001-52;2010-12-31;2;BRPR 56 SECURITIZADORA CRED IMOB S.A.;019984;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido do Período;0.0000000000;S
06.137.677/0001-52;2010-12-31;2;BRPR 56 SECURITIZADORA CRED IMOB S.A.;019984;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
06.137.677/0001-52;2010-12-31;2;BRPR 56 SECURITIZADORA CRED IMOB S.A.;019984;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
06.137.677/0001-52;2010-12-31;2;BRPR 56 SECURITIZADORA CRED IMOB S.A.;019984;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente do Período;0.0000000000;S
06.137.677/0001-52;2010-12-31;2;BRPR 56 SECURITIZADORA CRED IMOB S.A.;019984;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente do Período;0.0000000000;S
06.164.253/0001-87;2010-12-31;5;GOL LINHAS AEREAS INTELIGENTES S.A.;019569;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido do Período;890832.0000000000;S
06.164.253/0001-87;2010-12-31;5;GOL LINHAS AEREAS INTELIGENTES S.A.;019569;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido do Período;214197.0000000000;S
06.164.253/0001-87;2010-12-31;5;GOL LINHAS AEREAS INTELIGENTES S.A.;019569;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;17191.0000000000;S
06.164.253/0001-87;2010-12-31;5;GOL LINHAS AEREAS INTELIGENTES S.A.;019569;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;10255.0000000000;S
06.164.253/0001-87;2010-12-31;5;GOL LINHAS AEREAS INTELIGENTES S.A.;019569;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.01;Ativos Disponíveis para Venda;4137.0000000000;N
06.164.253/0001-87;2010-12-31;5;GOL LINHAS AEREAS INTELIGENTES S.A.;019569;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.01;Ativos Disponíveis para Venda;-2497.0000000000;N
06.164.253/0001-87;2010-12-31;5;GOL LINHAS AEREAS INTELIGENTES S.A.;019569;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.02;Hedges de Fluxo de Caixa;19779.0000000000;N
06.164.253/0001-87;2010-12-31;5;GOL LINHAS AEREAS INTELIGENTES S.A.;019569;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.02;Hedges de Fluxo de Caixa;18035.0000000000;N
06.164.253/0001-87;2010-12-31;5;GOL LINHAS AEREAS INTELIGENTES S.A.;019569;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.03;Efeito Fiscal;-6725.0000000000;N
06.164.253/0001-87;2010-12-31;5;GOL LINHAS AEREAS INTELIGENTES S.A.;019569;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.03;Efeito Fiscal;-5283.0000000000;N
06.164.253/0001-87;2010-12-31;5;GOL LINHAS AEREAS INTELIGENTES S.A.;019569;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente do Período;908023.0000000000;S
06.164.253/0001-87;2010-12-31;5;GOL LINHAS AEREAS INTELIGENTES S.A.;019569;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente do Período;224452.0000000000;S
06.272.793/0001-84;2010-12-31;2;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;016608;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido do Período;219631.0000000000;S
06.272.793/0001-84;2010-12-31;2;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;016608;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido do Período;278621.0000000000;S
06.272.793/0001-84;2010-12-31;2;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;016608;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
06.272.793/0001-84;2010-12-31;2;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;016608;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
06.272.793/0001-84;2010-12-31;2;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;016608;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente do Período;219631.0000000000;S
06.272.793/0001-84;2010-12-31;2;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;016608;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente do Período;278621.0000000000;S
06.349.242/0001-71;2010-12-31;2;BRPR 44 SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS S.A.;019810;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido do Período;0.0000000000;S
06.349.242/0001-71;2010-12-31;2;BRPR 44 SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS S.A.;019810;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido do Período;0.0000000000;S
06.349.242/0001-71;2010-12-31;2;BRPR 44 SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS S.A.;019810;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
06.349.242/0001-71;2010-12-31;2;BRPR 44 SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS S.A.;019810;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
06.349.242/0001-71;2010-12-31;2;BRPR 44 SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS S.A.;019810;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente do Período;0.0000000000;S
06.349.242/0001-71;2010-12-31;2;BRPR 44 SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS S.A.;019810;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente do Período;0.0000000000;S
06.626.253/0001-51;2010-12-31;1;EMPREENDIMENTOS PAGUE MENOS S.A.;022608;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido do Período;0.0000000000;S
06.626.253/0001-51;2010-12-31;1;EMPREENDIMENTOS PAGUE MENOS S.A.;022608;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido do Período;0.0000000000;S
06.626.253/0001-51;2010-12-31;1;EMPREENDIMENTOS PAGUE MENOS S.A.;022608;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
06.626.253/0001-51;2010-12-31;1;EMPREENDIMENTOS PAGUE MENOS S.A.;022608;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
06.626.253/0001-51;2010-12-31;1;EMPREENDIMENTOS PAGUE MENOS S.A.;022608;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente do Período;0.0000000000;S
06.626.253/0001-51;2010-12-31;1;EMPREENDIMENTOS PAGUE MENOS S.A.;022608;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente do Período;0.0000000000;S
06.977.739/0001-34;2010-12-31;2;TEMPO PARTICIPAÇOES S/A;019917;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido do Período;0.0000000000;S
06.977.739/0001-34;2010-12-31;2;TEMPO PARTICIPAÇOES S/A;019917;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido do Período;0.0000000000;S
06.977.739/0001-34;2010-12-31;2;TEMPO PARTICIPAÇOES S/A;019917;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
06.977.739/0001-34;2010-12-31;2;TEMPO PARTICIPAÇOES S/A;019917;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
06.977.739/0001-34;2010-12-31;2;TEMPO PARTICIPAÇOES S/A;019917;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente do Período;0.0000000000;S
06.977.739/0001-34;2010-12-31;2;TEMPO PARTICIPAÇOES S/A;019917;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente do Período;0.0000000000;S
06.977.745/0001-91;2010-12-31;4;BR MALLS PARTICIPACOES S.A.;019909;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido do Período;1090893.0000000000;S
06.977.745/0001-91;2010-12-31;4;BR MALLS PARTICIPACOES S.A.;019909;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido do Período;496459.0000000000;S
06.977.745/0001-91;2010-12-31;4;BR MALLS PARTICIPACOES S.A.;019909;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
06.977.745/0001-91;2010-12-31;4;BR MALLS PARTICIPACOES S.A.;019909;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
06.977.745/0001-91;2010-12-31;4;BR MALLS PARTICIPACOES S.A.;019909;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente do Período;1090893.0000000000;S
06.977.745/0001-91;2010-12-31;4;BR MALLS PARTICIPACOES S.A.;019909;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente do Período;496459.0000000000;S
06.977.751/0001-49;2010-12-31;2;BR PROPERTIES S.A.;019925;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido do Período;0.0000000000;S
06.977.751/0001-49;2010-12-31;2;BR PROPERTIES S.A.;019925;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido do Período;0.0000000000;S
06.977.751/0001-49;2010-12-31;2;BR PROPERTIES S.A.;019925;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
06.977.751/0001-49;2010-12-31;2;BR PROPERTIES S.A.;019925;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
06.977.751/0001-49;2010-12-31;2;BR PROPERTIES S.A.;019925;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente do Período;0.0000000000;S
06.977.751/0001-49;2010-12-31;2;BR PROPERTIES S.A.;019925;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente do Período;0.0000000000;S
06.981.176/0001-58;2010-12-31;3;CEMIG GERACAO E TRANSMISSAO S.A.;020320;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido do Período;1103156.0000000000;S
06.981.176/0001-58;2010-12-31;3;CEMIG GERACAO E TRANSMISSAO S.A.;020320;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido do Período;1084110.0000000000;S
06.981.176/0001-58;2010-12-31;3;CEMIG GERACAO E TRANSMISSAO S.A.;020320;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
06.981.176/0001-58;2010-12-31;3;CEMIG GERACAO E TRANSMISSAO S.A.;020320;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
